ID,Dialogue_id,Utterance_id,Speaker,Sentence,Label
832,19,25,胡三儿,这可是绝密的咱哥俩多年的交情我告诉你你可千万别给我说出去,0
833,19,26,志新,你放心我这人你还不了解么什么事我给你说过呀我要但凡嘴快点你还能有今个儿,1
834,19,27,胡三儿,什么话这DEC电脑公司啊在中国已经销售了九千九百多台总部决定当销售到第一万台的时候要对第一万个使用DEC家用电脑的中国家庭实行重奖你小子听懂我的话了么,0
835,19,28,志新,老子听明白了他这跟我有什么关系呀我们家又没买这个电脑,1
836,19,29,胡三儿,所以我把你叫过来呀,0
837,19,30,志新,嗯嗯,0
838,19,31,胡三儿,麻令儿地买呀要得了这重奖 志新你知合多少钱么,0
839,19,32,志新,多少钱,0
840,19,33,胡三儿,坐稳了 我告诉你一万块人民币,0
841,19,34,志新,一万块人民币,0
842,19,35,胡三儿,啊,0
843,19,36,志新,真有这么好的事儿你小子还不吃独食你还想起我,0
844,19,37,胡三儿,那叫废话我要能吃得着独食我叫你干嘛,1
845,19,38,胡三儿,我们公司有规定职员的朋友 亲属不许参加这项活动所以唉我把这差事让给你到时候得了奖金咱哥们儿俩一人一半,0
846,19,39,志新,-一人一半     -啊别费那劲了我一人全得了就完了还分你一半干嘛,1
847,19,40,胡三儿,哎 我说贾志新你是翻脸你就不认人呢你啊,0
848,19,41,胡三儿,你全得你得的着么你,0
849,19,42,胡三儿,我告诉你这电脑在中国卖的那火了去了,0
850,19,43,胡三儿,销售网点遍布全国你知这第一万台什么时候卖出去呀,0
851,19,44,胡三儿,再说了没我这个勤杂工当内线您能成么,0
852,19,45,志新,得 那算我倒霉分你一半,0
853,19,46,胡三儿,对呸 你还倒霉你偷着乐去吧你,0
854,19,47,胡三儿,行了 咱们一言为定你赶紧走别让我们公司人瞧见,0
855,19,48,胡三儿,听见没有,0
856,19,49,志新,我这没吃完呢,0
857,19,50,胡三儿,跟家等我电话没事儿别来找我,0
858,19,51,胡三儿,从现在起咱俩谁也不认识谁,0
859,19,52,胡三儿,快走,0
860,19,53,胡三儿,再吃点儿,0
861,19,54,胡三儿,快快快快,0
862,19,55,志新,那 行那咱就谁也不认识谁了你结帐 我走了,1
863,20,0,志国,好好 就看这球赛挺好,0
864,20,1,傅明,哼,0
865,20,2,和平,这 这歌舞也成,0
866,20,3,圆圆,唉 我爱看这电视剧,0
867,20,4,保姆小桂,这英语节目俺看也就对付着看了,0
868,20,5,志国,唉爸 您不看啦,0
869,20,6,傅明,看什么看,0
870,20,7,和平,爸您再坐会儿跟我们聊会,0
871,20,8,傅明,聊什么聊 跟你们有什么好聊的哼,0
872,21,0,志国,那孩子根本不是我的跟我一点儿关系都没有,0
873,21,1,和平,一点儿关系都没有人干嘛找你呀,0
874,21,2,和平,人怎么不找我呀,1
875,21,3,志国,你这不废话么这事有找你的么,1
876,21,4,和平,嗯,0
877,21,5,和平,你交待问题还这态度,1
878,21,6,志国,那我什么态度啊,0
879,21,7,志国,我什么都没干我交待什么呀,1
880,21,8,和平,你什么都没干,0
881,21,9,和平,你 你什么都没干那孩子哪儿来的呀,1
882,21,10,志国,哪儿来的,0
883,21,11,志国,他爹跟他妈生的呗,1
884,21,12,和平,不可能,0
885,21,13,和平,这事儿跟你一点儿关系都没有人家那崔秀芳能大老远带着孩子到咱们家找你来,0
886,21,14,志国,我承认我插队那会儿和当地的女青年关系是密切一些,1
887,21,15,志国,也包括这位小,0
888,21,16,和平,嗯,0
889,21,17,志国,崔同志,1
890,21,18,志国,可你要说我跟她有什么特别的事儿我实在是一点儿印象都没有,0
891,21,19,和平,嗯 你那忘性够大的啊,0
892,21,20,和平,照这速度你再过两年你是不是连和平和贾圆圆是谁你都不知道了,1
893,21,21,志国,不 这不是一回事儿嘛,0
894,21,22,志国,你跟小芳的情况是不一样的,0
895,21,23,和平,还 还小芳,1
896,21,24,和平,亏你还是知识分子还是国家机关干部,0
897,21,25,和平,你怎么 就她那样儿,1
898,21,26,和平,你连一点审美能力都没有啊你,1
899,21,27,志国,这跟审美能力有什么关系呀,0
900,21,28,志国,你得放到特定的历史时期去看问题,0
901,21,29,志国,当时号召我们与工农相结合,0
902,21,30,和平,与工农相结合也不是让你跟她们那样儿结合啊,1
903,21,31,志国,它不是这意思嘛,0
904,21,32,志国,人家能说的那么具体么,1
905,21,33,志国,政策对路 灵活掌握,1
906,21,34,志国,反正 反正就是号召我们扎根儿农村和群众打成一片,0
907,21,35,和平,和群众打成一片也没让你跟群众抱成一团呐,1
908,21,36,志国,你还让不让人说话了,0
909,21,37,志国,我是说当时我们是兵团编制和当地群众是军民鱼水情,0
910,21,38,志国,我们跟这个当地的女青年呐,0
911,21,39,志国,关系密切一些也是情有可缘的,0
912,21,40,志国,我们跟她们有时候开个玩笑那也是情有可缘的,0
913,21,41,志国,我们 我们她们产生一些非分之想,0
914,21,42,志国,也是情有可缘的,1
915,21,43,和平,你都跟她有孩子了那就不是情有可缘的,1
916,21,44,志国,没错 我坚决同意你的观点,1
917,21,45,志国,所以我就绝对不会做这样的事啊,0
918,21,46,志国,我承认 我对小芳和另外几个女青年印象不错,0
919,21,47,和平,嗯 你还几个几个的,1
920,21,48,志国,仅仅是印象不错而已,0
921,21,49,志国,你得考虑到当时我的处境啊,0
922,21,50,志国,再加上我 年幼无知,0
923,21,51,和平,我当时也那处境,0
924,21,52,和平,我也年幼 我怎么不无知啊,1
925,21,53,志国,那 那你不是没找着机会么,1
926,21,54,和平,谁说我没机会呀我机会多的是我,0
927,21,55,和平,许家小三儿多少回约我去河边啊,1
928,21,56,志国,唉 你 这这,0
929,21,57,和平,我都没怎么去我,1
930,21,58,和平,我不犯那错误,0
931,21,59,志国,唉 你可听明白了啊,0
932,21,60,志国,我虽然年幼无知我也没犯那错误,0
933,21,61,志国,和平 你应该相信我,0
934,21,62,志国,这起码的一点儿信任还是应该有的吧,0
935,21,63,和平,我是想信任你,0
936,21,64,和平,可一天到晚挨家擢着俩大活人一个寻夫一个找爹,1
937,21,65,和平,我怎么信任你呀我,0
938,21,66,志国,行 那我明天就让他们走,0
939,22,0,保姆小桂,开饭啰,0
940,22,1,傅明,噢 不错不错不错,0
941,22,2,傅明,自从圆圆参加了日常经济管理工作以后,0
942,22,3,傅明,钱还是那么多这饭菜的质量有了明显的提高嘛,1
943,22,4,保姆小桂,圆圆帮俺买的菜比俺还能砍价儿呢,0
944,22,5,傅明,这就是理论与实践相结合的好处嘛,1
945,22,6,保姆小桂,你像今天这排骨,0
946,22,7,保姆小桂,人家要卖四块二她愣给砍成三块九,0
947,22,8,保姆小桂,两斤排骨省了六毛钱,0
948,22,9,保姆小桂,俺给她两毛钱提成儿咱还赚了四毛钱呢,0
949,22,10,傅明,不错不错,0
950,22,11,傅明,怎么还带提成儿的,0
951,22,12,圆圆,我付出了劳动当然要收取佣金,0
952,22,13,圆圆,你们拿大头儿我个人拿小头儿,0
953,22,14,圆圆,咱两边儿都不吃亏,0
954,22,15,傅明,这合适么这,0
955,22,16,傅明,这是不是属于贪污行为,1
956,22,17,志国,现在有的企业允许这么干,0
957,22,18,志国,不过在咱们自己家里,0
958,22,19,圆圆,在哪儿都得按经济规律办事儿,0
959,22,20,圆圆,小桂阿姨吃完饭我刷碗,0
960,22,21,保姆小桂,不用不用还是俺洗吧,0
961,22,22,圆圆,别客气 我来,0
962,22,23,保姆小桂,俺不是客气,0
963,22,24,保姆小桂,俺这月就剩十几块钱了俺还留着买衣服呢,0
964,22,25,和平,听听 这孩子现在多抢着干活儿呢,0
965,22,26,和平,你干活儿就干活吧怎么还又是衣裳又是钱的呀,0
966,22,27,圆圆,是这样 妈妈,0
967,22,28,圆圆,我把小桂阿姨每月的总收入和她所干的工作量做了一份分解图表,0
968,22,29,圆圆,从而精确的看出她从事每项家务劳动所得到的报酬,0
969,22,30,圆圆,根据我的计算,0
970,22,31,圆圆,比如说她每洗一次碗是两毛六分五每拖一次地呢是三毛二分四,0
971,22,32,圆圆,平均每次打扫一次房间的报酬应该是四毛三分整,0
972,22,33,圆圆,具体还可以细分早上和晚上两种,0
973,22,34,志国,你没事儿吃饱撑的你算这干嘛呀,1
974,22,35,圆圆,我当然有我的想法,0
975,22,36,圆圆,我想如果我帮小桂阿姨干活儿我就应该得取相应的报酬对不对,0
976,22,37,和平,听着倒是这么理儿你说呢志国,0
977,22,38,志国,听说国外倒是有这么教育孩子的,0
978,22,39,志国,就不知道适合不适合中国国情,0
979,22,40,傅明,我看不适合,0
980,22,41,傅明,圆圆你干了那么一点点家务劳动就要钱,0
981,22,42,傅明,那你爸你妈把你养的这么大,0
982,22,43,傅明,他们也付出了不少劳动他们管你要钱了没有,0
983,22,44,傅明,我把你爸爸养了这么大我也付出了不少劳动,0
984,22,45,傅明,我管他要钱了没有啊,0
985,22,46,傅明,我爸爸把我,1
986,22,47,圆圆,爷爷您不用再提祖爷爷了,1
987,22,48,圆圆,大多数人都是父母养大的这一点我跟您没有不同意见,0
988,22,49,圆圆,可现在我是帮小桂阿姨干活儿干的是她份内的工作,0
989,22,50,圆圆,所以呢她从她的工资中给我一份儿也是完全合理滴,0
990,22,51,傅明,什么完全合理 还滴,1
991,22,52,傅明,像你这样的年龄干一点轻微的家务劳动,0
992,22,53,傅明,这对你的成长只有好处没有坏处,0
993,22,54,傅明,什么钱不钱的,0
994,22,55,志国,就是嘛,0
995,22,56,志国,小桂阿姨一天忙到晚,0
996,22,57,志国,你帮她做点儿家务活儿还不是应该的呀,0
997,22,58,圆圆,小桂阿姨干活儿是有报酬的,0
998,22,59,圆圆,如果我帮她干活儿而不要钱而她不干活儿却得到钱,0
999,22,60,圆圆,她不不劳而获了么,1
1000,22,61,保姆小桂,谁说俺不干活儿了,0
1001,22,62,保姆小桂,俺两眼一睁忙到熄灯这样俺还忙不过来呢,0
1002,22,63,圆圆,忙并不能说明任何问题,0
1003,22,64,圆圆,有些聪明人一天能干完的活儿笨人也许就要忙三年,1
1004,22,65,圆圆,只要你承认家庭服务员的职责中有洗碗这一项,0
1005,22,66,圆圆,也就应该承认你的工资中有洗碗这一项内容,0
1006,22,67,圆圆,也就应该承认,1
1007,22,68,和平,嗳嗳嗳你帮小桂阿姨洗一次碗多少钱,0
1008,22,69,圆圆,小桂阿姨每洗一次碗的报酬呢是两毛六分五,0
1009,22,70,圆圆,我洗碗的质量没她高我就要一毛五,0
1010,22,71,圆圆,剩下的一毛一分五,0
1011,22,72,和平,唉唉 这是两块五,0
1012,22,73,和平,拿着别烦了行嘛,1
1013,22,74,圆圆,谢谢妈妈,1
1014,22,75,志国,这你怎么不说你自己是不劳而获呀,0
1015,22,76,和平,真是,0
1016,22,77,圆圆,在法律上这叫做赠予,0
1017,22,78,圆圆,作为被赠予人我刚才已经向赠予人表示了谢意,0
1018,22,79,圆圆,如果你们都承认我妈是有行为能力的自然人的话,0
1019,22,80,志国,废话,1
1020,22,81,圆圆,那这项赠予在法律上就生效了跟劳动不劳动没有关系,0
1021,22,82,圆圆,就这么简单,0
1022,22,83,保姆小桂,那圆圆今天的碗就你洗了,0
1023,22,84,圆圆,可以,0
1024,22,85,圆圆,顺便说一句,0
1025,22,86,圆圆,我妈刚才赠予的附加条件是别烦了行吗,0
1026,22,87,圆圆,并没有其它条件,0
1027,22,88,圆圆,如果你要让我洗碗呢还得照样儿付钱,0
1028,22,89,和平,嘿,0
1029,23,0,圆圆,爷爷小兰让我给赶跑了,0
1030,23,1,保姆小桂,那是你一个人赶走的,0
1031,23,2,傅明,好好好好其实我倒不怕什么你们大家都很英勇嘛,1
1032,23,3,圆圆,她刚才还骗我们说给您送钱,0
1033,23,4,和平,企图用金钱来收买您的灵魂被我当面大声痛斥,1
1034,23,5,傅明,等等等等等等送钱的是不是姓张从局里来的,0
1035,23,6,和平,嗨 她骗人呗 假的呗,0
1036,23,7,傅明,真的她是给我送保姆费来的,1
1037,23,8,傅明,我这个级别这个年龄保姆费好容易才批下来,0
1038,23,9,傅明,瞧你们给闹的你们也应该问问清楚吗,0
1039,23,10,圆圆,爷爷我们这是本着对您负责的精神宁可错杀一千绝不漏掉一个,1
1040,23,11,和平,就是的我们哪知道您除了小兰之外还跟那么些个女人有来往啊,1
1041,23,12,傅明,别的女同志我根本就不认识,0
1042,23,13,编辑部李同志,傅明同志住在这儿吗,0
1043,23,14,傅明,这回真的来了赶紧把她给打发走啊,0
1044,23,15,和平,爸 爸 您不先见见别回头又弄错喽,0
1045,23,16,傅明,不会 不会除了小兰别的女同志都不认识我小兰我也不认识,1
1046,24,0,和平,爸,0
1047,24,1,小凡,逗着玩儿的,0
1048,24,2,志新,昨天是跟您开玩笑的瞎说的,0
1049,24,3,圆圆,我们都是好孩子,0
1050,24,4,志国,我们都是好孩子,0
1051,24,5,傅明,这个我都知道不过精神文明还是不能放松,0
1052,24,6,傅明,目前呢我打算再抓一下物质文明,0
1053,24,7,傅明,昨天我又给太阳能公司打了一个电话,0
1054,24,8,管道工人,是这旮瘩修澡堂子不？,1
1055,25,0,和平,哎哎哎 来啦谁呀呦,0
1056,25,1,居委会陈大妈,和平,0
1057,25,2,志新,陈大妈,0
1058,25,3,居委会陈大妈,和平你 你还挺得住吗,1
1059,25,4,居委会陈大妈,别怕啊有大妈给你作主呢,1
1060,25,5,居委会陈大妈,我早就看出来了贾志国这小子不是个好东西呀,1
1061,25,6,居委会陈大妈,他想在我的地面儿上当陈世美啊没门儿,0
1062,25,7,居委会陈大妈,我告诉你和平啊我们居委会的几个老姐们儿已经决定为了你这事儿啊成立个临时妇联,1
1063,25,8,居委会陈大妈,排好了队不分白天黑下挨着个儿地找他谈话直到他低头认罪,1
1064,25,9,和平,大妈我求求您 您别介行吗,0
1065,25,10,居委会陈大妈,你怎么着你还怕他打击报复啊有你大妈 我看他敢,1
1066,25,11,和平,大妈这事儿我提出来的,1
1067,25,12,居委会陈大妈,啊,0
1068,25,13,居委会陈大妈,-和平同志啊    -唉这可就是你的不对啦孩子都那么大了嘛,0
1069,25,14,和平,我不好我不离了不成么,0
1070,25,15,居委会陈大妈,不离这就对咯,0
1071,25,16,居委会陈大妈,一日夫妻百日恩嘛凑凑合合的怎么都是一辈子,0
1072,25,17,和平,大妈您 我就不送你了明儿见,1
1073,25,18,居委会陈大妈,好的好的我没说我要走啊,1
1074,25,19,居委会陈大妈,也是你们不离了我还在这儿干嘛呀,1
1075,25,20,居委会陈大妈,我走了走了走了走了,0
1076,25,21,和平,我送送您,0
1077,25,22,和平,这楼梯忒黑了赶明儿装个灯好嘞再见啊,0
1078,26,0,圆圆,我向大家承认错误昨天的那封信,0
1079,26,1,傅明,什么信,0
1080,26,2,众人齐声,什么信啊,0
1081,26,3,傅明,噢 那个事儿啊小孩子的把戏我早都看出来了,1
1082,26,4,傅明,昨天我喝了一点酒借着那件事给大家讲了几个笑话你们还记得么,0
1083,26,5,志国,没有没有,0
1084,26,6,傅明,我也喝了点儿酒,0
1085,26,7,志国,昨天咱们虽然聊的很晚但是聊的不是那件事啊,0
1086,26,8,和平,就是,0
1087,26,9,志国,谈了些很有趣的事是不是朝阳,0
1088,26,10,孟朝阳,大家伙儿在一块儿共同回忆了一些非常美好的往事,1
1089,26,11,志国,对对对,0
1090,26,12,傅明,真是这样嘛,0
1091,26,13,和平,是 是啊,0
1092,26,14,傅明,没有什么别的内容嘛,0
1093,26,15,和平,没有 没有,1
1094,26,16,傅明,圆圆 你呢,0
1095,26,17,圆圆,我也没有我什么都没听见我没有 没有 没有,0
1096,27,0,和平,谁啊，谁来啦,0
1097,27,1,傅明,好几天啊，也没来一个病人了一下子还真是不大习惯嘞,0
1098,27,2,志国,爸，报上登了个启事把咱们家的那个地址给更正了,0
1099,27,3,傅明,我想啊，干脆我到生活之友去问一问,0
1100,27,4,傅明,如果他们真是人手不够的话我可以尽义务啊，去给他们当当大夫嘛,0
1101,27,5,和平,哎我也去，我现在一个人挨家我就呆不住,0
1102,27,6,和平,我不听点儿新鲜事我就闷得慌,1
1103,27,7,志国,我下班以后也没什么事我也可以到那义务服务去,0
1104,27,8,傅明,那好，那咱们说走就走,0
1105,27,9,傅明,志国呀你给那个地震局、气象局、海洋局、环保局打一个电话,0
1106,27,10,傅明,问一问，等一会儿有没有什么异常现象还要是真有异常现象，我还真不敢出门啊,1
1107,27,11,傅明,要真是遇上大劫难，可真不是闹着玩的,1
1108,27,12,志国,爸，电话我可不敢打甭又是女的接的,0
1109,27,13,志国,让我这解决那解决的还得上公安局解决去,0
1110,27,14,和平,我就知道你跟别的女的有事,1
1111,27,15,和平,走，公安局去,0
1112,27,16,傅明,好了，好了一点儿鸡毛蒜皮的小事,0
1113,27,17,傅明,马上就要出大事了，你们知道吗？,0
1114,27,18,傅明,弄不好啊，咱们都会尸骨无存哪,1
1115,27,19,圆圆,喂？生活之友心理诊所吗？,0
1116,27,20,圆圆,对对对  有仨病人马上就到,1
1117,28,0,圆圆,爷爷,0
1118,28,1,傅明,圆圆，放学回来啦啊慢点儿喝，不要呛着,0
1119,28,2,圆圆,唉爷爷，我们今天上体育课可好玩儿了我们女生和男生一起拔河,0
1120,28,3,圆圆,您猜我们谁赢？,0
1121,28,4,傅明,政府间海上协调组织1979年向世界无线电行政大会提出了什么要求？,1
1122,28,5,圆圆,是关于海上搜寻救助频率的问题嘛？,0
1123,28,6,傅明,啊就是！,0
1124,28,7,圆圆,要求在4、6、8、12和16兆赫海上搜寻移动频率里各分配一个供所有国际电讯联盟区域使用的频率主要用于遇险和安全之目的,0
1125,28,8,圆圆,爷爷我说的对么？,0
1126,28,9,傅明,好像对吧,1
1127,28,10,傅明,谁记得这些鬼东西？！,1
1128,29,0,居委会陈大妈,进来吧来来来,0
1129,29,1,居委会陈大妈,我介绍一下这位呀就是电视台刚退下来的冯导演人家也是老有所为重新出山专门为宣传咱们老同志的,0
1130,29,2,冯导演,好好,0
1131,29,3,傅明,久仰久仰,0
1132,29,4,冯导演,初次见面 请多关照我这也是头一次独立拍片,1
1133,29,5,傅明,头一次这个不会是头一次吧我看你岁数跟我差不多嘛在电视台工作了很长时间呐,0
1134,29,6,冯导演,对 我在电视台啊主要是搞传达室工作怀才不遇,1
1135,29,7,冯导演,这不 退下来之后么反倒有个机会让我能够展示我自己的专长了,1
1136,29,8,冯导演,老傅同志呀请你可多帮助啊,1
1137,29,9,傅明,老冯同志这也是老有所为嘛可喜可贺,0
1138,29,10,冯导演,彼此彼此同喜同喜,0
1139,29,11,冯导助手,冯导 是这个吧,0
1140,29,12,冯导演,唉对 老傅同志这是我们的拍摄题纲您呐先照这个提纲准备一下化化妆 背背词呆会儿咱们马上就开始,0
1141,29,13,傅明,放心放心拍电视我也算半个内行,0
1142,29,14,冯导演,好极了,0
1143,29,15,傅明,我平常看电视看也看会了,1
1144,29,16,冯导演,谁不是看会的我呀在传达室呆着没事整天看他们拍就会了,1
1145,30,0,志国,爸，您喝水,0
1146,30,1,傅明,不喝，不喝,0
1147,30,2,和平,不喝,0
1148,30,3,志新,我说您图什么呀？都伤成这样了，还不要人家索赔,0
1149,30,4,傅明,我就是不要我们应该站的比群众高一点嘛,0
1150,30,5,和平,爸，您说的对,0
1151,30,6,和平,我们就理解您，支持您您做的对,0
1152,30,7,志新,还毁他呢？,0
1153,30,8,傅明,我不要紧这个告诉小张明天早晨，五点半钟叫我,0
1154,30,9,和平,干嘛呀？,0
1155,30,10,傅明,我还得去练嘛,1
1156,31,0,志新,喂，请急呼1315，免贵姓贾,0
1157,31,1,志新,不是，不，不，不，我不姓贾，我姓杨，姓杨,0
1158,31,2,志新,不是没说清楚，是我妈改嫁以后，我随我妈那姓了,1
1159,31,3,志新,这您就甭管了姓杨，对,0
1160,31,4,志新,您就说，速来燕红咖啡厅，取火车票对，您给我呼二十遍,0
1161,31,5,志新,喂是公安局刑警队吗？对，我找段师傅,0
1162,31,6,志新,我是小贾,0
1163,32,0,和平,爸，您别老挨这儿晃悠成嘛我瞅着眼晕,0
1164,32,1,傅明,我散散步，啊饭后走一走活到九十九饭后溜一溜活到一百六,1
1165,32,2,志新,唉我说爸，您踏踏实实坐那儿呆会儿来电话了您在起来接也不晚,0
1166,32,3,傅明,谁说我在等电话嘛？,0
1167,32,4,傅明,喂，,1
1168,32,5,傅明,你是谁呀？和平你电话,1
1169,32,6,傅明,快一点儿打啊不要老占着电话,0
1170,32,7,和平,喂谁呀？噢于大妈，噢要赞助啊,0
1171,32,8,和平,不是我跟您说我们不是不交啊要不然这样得了我公公这儿等长途呢您回头再打来唉谢谢您啊,0
1172,32,9,和平,你说这于大妈也是要修一破自行车棚子要好几回赞助了,0
1173,32,10,和平,喂，爸，找您的还还是于大妈,1
1174,32,11,和平,她要直接跟您谈,0
1175,32,12,傅明,喂，我不在,1
1176,32,13,志国,爸，我看您今天情绪也是反常到底怎么回事啊您能不能先跟我们透露一下也让我们有个精神准备,0
1177,32,14,志国,万一那文怡女士要找上门儿来,0
1178,32,15,志新,唉说来就来了爸您悠着点别摔着啊,0
1179,32,16,于大妈,老傅啊，这都老熟人了还迎接干什么呀，哈哈,1
1180,33,0,傅明,总的原则是这样的红旗要保住，老鼠要消灭,0
1181,33,1,傅明,而且要在一无猫，二无药的情况下聚而歼之,0
1182,33,2,傅明,志国我昨天让你研究一下这个问题，怎么样了？,0
1183,33,3,志国,我已经按照您的指示找了一本灭鼠方面的专著，正在刻苦攻读,0
1184,33,4,傅明,好这个理论武器是很重要的没有革命的理论，就是没有革命的实践,0
1185,33,5,傅明,革命是这样，灭鼠同样是这样你就给大家谈谈吧,0
1186,33,6,志国,好从中间儿谈还是从头谈？,0
1187,33,7,傅明,当然是从头谈了,0
1188,33,8,志国,我刚开始学，也谈不好,0
1189,33,9,志国,老鼠吧，它属于哺乳类动物，就是胎生小老鼠生下来是要吃奶的呀,1
1190,33,10,圆圆,和我小时候一样对不对？,0
1191,33,11,志国,你可没有这种福气鼠奶是这世界上最贵的奶一磅鼠奶的价格几乎相当于一磅黄金,0
1192,33,12,保姆小张,大哥而且，那咱们家干脆养老鼠算了，挤下来的奶换金子,0
1193,33,13,志国,没有小老鼠的吮吸，母老鼠的奶是根本不会流出来的它才不像牛那么笨呢,0
1194,33,14,志国,而且母老鼠的奶呀，,0
1195,33,15,傅明,好啦，好啦我们又不靠老鼠来发财嘛,1
1196,33,16,傅明,你能不能谈一点，灭鼠的具体办法,0
1197,33,17,志国,好灭鼠首先要弄清老鼠的种类,0
1198,33,18,志国,老鼠共有两千八百多个种类分布于世界各地，总数在一百亿只左右,0
1199,33,19,志国,平均一个人合两只啊,1
1200,33,20,志国,而且凡是有人的地方就有它没有人的地方，也有它人能吃的东西，它就能吃人不能吃的呢，它也能吃,0
1201,33,21,志国,比如说印度，有一种超级老鼠,0
1202,33,22,傅明,志国，志国我们还是结合中国的国情联系自家的实际来谈好不好啊？,1
1203,33,23,傅明,我们家里总不会闹印度老鼠吧,1
1204,33,24,志国,您不是让我从头谈吗？,0
1205,33,25,志国,具体到中国一般在家庭里出现的老鼠，只有两种一种叫大家鼠，一种叫小家鼠,0
1206,33,26,志国,昨天在咱家饭厅里出现的那只呢，像是大家鼠而在和平的雨鞋里做窝的那只呢，又像是小家鼠,0
1207,33,27,志国,所以，咱家到底闹的是哪种老鼠呢？我还没有弄清楚,0
1208,33,28,志国,这就是我迟迟没有拿出灭鼠方案的原因,0
1209,33,29,傅明,志国你这种刻苦钻研的精神，当然是好的,0
1210,33,30,傅明,知已知彼，百战不怠嘛,1
1211,33,31,傅明,你下面能不能谈一些具体的灭鼠的办法我们也好拿出个方案来尽快的采取行动嘛,0
1212,33,32,志国,对不起，爸爸我从昨天开始日夜攻读到现在只读了序言，总论和第一章,0
1213,33,33,志国,后面的二，三四五六七八九章都是关于老鼠的种类和分布情况的介绍,0
1214,33,34,志国,第十章以后才是灭鼠措施而且主要是田鼠和森林鼠方面的关于消灭家鼠的部分呢那要到十二章以后才有可能出现,0
1215,33,35,和平,书是死的，你是活的,0
1216,33,36,志国,这本儿书实在是太有意思了我想循序渐进的把它看完不想一下就跳到十二章以后,0
1217,33,37,圆圆,爸，您看完以后，可借我看看啊,0
1218,33,38,和平,这是什么鼠啊这个？,0
1219,33,39,傅明,不要开小会嘛,0
1220,34,0,志新,来来来,0
1221,34,1,志新,哪边儿来着 这边儿,0
1222,34,2,志新,来来 小晴表妹 快请坐快坐快坐,0
1223,34,3,志新,知道你要来吧全家人都特别高兴,0
1224,34,4,志新,昨天我跟我嫂子抢着要去接你,1
1225,34,5,志新,后来我没让她去她到现在还不乐意呢,0
1226,34,6,志新,我管她乐意不乐意呢,1
1227,34,7,志新,小晴表妹 先喝点儿水一路上累了吧,0
1228,34,8,小晴,不累,0
1229,34,9,小晴,净麻烦你和表姑夫还有大表哥大表嫂子他们真不好意思,0
1230,34,10,志新,来来来,0
1231,34,11,小晴,志新哥哥 你也坐呀,0
1232,34,12,小晴,不知道旅馆联系好没有,0
1233,34,13,志新,嘿嘿！都到家了还提什么旅馆呐,1
1234,34,14,志新,我跟你说表妹可别怨哥哥我一见面儿就批评你,0
1235,34,15,志新,你要是这么见外让我们全家人听见得多伤心呐,0
1236,34,16,志新,知道的是你嫌我们家条件差不爱在这住,0
1237,34,17,志新,不知道的还以为我们慢怠了你,0
1238,34,18,志新,这要传到咱老家让你爸爸我舅舅他老人家听见他还不得埋怨死我,1
1239,34,19,小晴,这你放心-他绝对不会埋怨你的   -噢,0
1240,34,20,小晴,他已经去世了,1
1241,34,21,志新,这是怎么话儿说的这是,0
1242,34,22,志新,表舅他老人家好好儿的他别去世啊----,1
1243,34,23,志新,那我就更应该照顾你啦,0
1244,34,24,小晴,谢谢你志新哥哥难得你这么热情,0
1245,34,25,小晴,今天我们虽然是初次见面,0
1246,34,26,小晴,但我心里觉得我们很早就认识了倒像故友重逢的样子唉,0
1247,34,27,志新,对对对对对,1
1248,34,28,志新,那个俗说不是说么姑表亲辈辈亲,0
1249,34,29,志新,砸了骨头都连着筋----,1
1250,34,30,志新,我也是越看你越眼熟啊,0
1251,34,31,志新,要不咱俩是梦里见过,1
1252,34,32,小晴,也许吧我不知道,0
1253,34,33,志新,那什么你先洗洗脸啊我去给你做点早点,0
1254,34,34,志新,你这回是干什么来了噢对 联系业务是吧,0
1255,34,35,小晴,嗯,0
1256,34,36,志新,没问题包在我身上一准让你超额完成任务,0
1257,34,37,小晴,志新哥哥 你真好,0
1258,34,38,志新,你别老这么看着我呀,1
1259,34,39,志新,知道我意志薄弱你还考验我,1
1260,35,0,刑警小段男,说说这BP机的来路,0
1261,35,1,志新,这BP机，确实不是我买的它是我昨天晚上在外边儿捡的,0
1262,35,2,刑警小段男,捡的？,0
1263,35,3,刑警小段男,我说你小子手气不错呀,0
1264,35,4,刑警小段男,像我们这个整天这个大街上溜达，怎么捡不着啊？,0
1265,35,5,志新,它这个，得分是谁我活三十来岁，我这也头一回,0
1266,35,6,刑警小段男,你还挺谦虚哪儿捡的？,0
1267,35,7,志新,就是，在我们家楼下，那个，石桌底下,0
1268,35,8,刑警小段男,什么时间？,0
1269,35,9,志新,大概是夜里一点多吧我光顾捡东西，没顾上看表,0
1270,35,10,刑警小段男,现场有目击者吗？,0
1271,35,11,志新,没有您想，都夜里一点多了谁还跟外边儿溜达呀？他不是有病吗？,1
1272,35,12,刑警小段男,那你呢？,0
1273,35,13,志新,我不是，出来考虑一些问题嘛,0
1274,35,14,志新,您看，我也这个岁数了也到了该有心事儿的年龄了,0
1275,35,15,志新,咱们警民一家，我想什么事儿，我不瞒您其实我想的都是一些小事儿,0
1276,35,16,志新,像咱们国家这个，经济过热这个现象是不是该降温了？,1
1277,35,17,志新,联合国，今年财政预算是不是又有缺口？,1
1278,35,18,刑警小段男,什么？联合国的事儿，也用得着你操心？,0
